ID,Keywords
F:\eclipse-workspace\VDERS\doc_generate_4000\1528.txt,"[Mozumder, supposedly, earthbound, match, While, Hopkins, Ino, cam, really, can, Stuart, car, sunfish, marriage, safe, biologically, arguments, conceptualization, said, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1529.txt,"[Mozumder, cbb, supposedly, sail, instances, earthbound, Hopkins, cam, can, Stuart, car, marriage, files, leotard, enforce, Welcome, presidential, informal, reposted, tends]"
F:\eclipse-workspace\VDERS\doc_generate_4000\153.txt,"[Mozumder, cbb, sail, limited, graham, fault, While, Robbins, aware, cap, response, safe, enforce, leotard, presidential, said, conceptualization, informal, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1530.txt,"[Mozumder, cbb, supposedly, orientation, limited, earthbound, cae, match, While, Hopkins, SEXIST, car, marriage, safe, enforce, commandment, informal, reposted, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1531.txt,"[cbb, earthbound, instances, cae, fault, Hopkins, really, can, Engineering, targeting, Stuart, sunfish, Karner, safe, enforce, biologically, Welcome, said, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1532.txt,"[cbb, supposedly, limited, instances, fault, graham, Ino, really, Engineering, epistles, cap, Stuart, safe, enforce, Welcome, conceptualization, solntze, tends, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1533.txt,"[cbb, supposedly, orientation, limited, fault, distinct, Robbins, cam, targeting, SEXIST, cap, Stuart, leotard, files, arguments, commandment, presidential, said, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1534.txt,"[Mozumder, orientation, sail, limited, match, Ino, really, Engineering, SEXIST, epistles, Stuart, car, marriage, independently, enforce, leotard, arguments, commandment, presidential, informal]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1535.txt,"[Mozumder, orientation, earthbound, Hopkins, Ino, Robbins, can, targeting, SEXIST, marriage, independently, leotard, enforce, Welcome, arguments, presidential, commandment, said, tends, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1536.txt,"[Mozumder, supposedly, orientation, cbb, sail, instances, limited, cae, distinct, While, Robbins, really, aware, SEXIST, response, arguments, conceptualization, solntze, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1537.txt,"[supposedly, limited, cae, match, graham, Hopkins, aware, cap, car, sunfish, marriage, safe, Karner, enforce, files, biologically, arguments, informal, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1538.txt,"[Mozumder, orientation, supposedly, cbb, cae, While, Robbins, Engineering, targeting, cap, SEXIST, sunfish, response, biologically, enforce, independently, commandment, said, informal, tends]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1539.txt,"[Mozumder, supposedly, orientation, sail, earthbound, fault, Ino, really, cam, Engineering, car, marriage, safe, biologically, Welcome, solntze, tends, reposted, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\154.txt,"[orientation, sail, limited, cae, match, fault, really, can, targeting, SEXIST, car, marriage, response, safe, Karner, enforce, informal, tends, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1540.txt,"[Mozumder, cbb, sail, limited, match, graham, fault, aware, Stuart, car, marriage, safe, enforce, independently, biologically, Welcome, presidential, conceptualization, informal, said]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1541.txt,"[Mozumder, cbb, orientation, sail, limited, cae, Hopkins, Robbins, really, can, cap, epistles, car, Karner, independently, arguments, presidential, informal, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1542.txt,"[orientation, supposedly, sail, instances, limited, match, While, Robbins, cam, aware, Engineering, cap, SEXIST, marriage, files, Welcome, arguments, conceptualization, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1543.txt,"[Mozumder, cbb, sail, limited, cae, really, aware, Engineering, targeting, epistles, car, safe, Karner, enforce, leotard, arguments, said, solntze, tends, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1544.txt,"[Mozumder, cae, While, Robbins, cam, aware, can, targeting, epistles, car, sunfish, response, Karner, safe, files, independently, leotard, presidential, conceptualization, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1545.txt,"[instances, distinct, fault, While, really, aware, can, epistles, Stuart, sunfish, marriage, response, Karner, safe, arguments, Welcome, conceptualization, solntze, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1546.txt,"[instances, match, fault, graham, Ino, While, really, cap, car, marriage, response, Karner, biologically, files, Welcome, arguments, presidential, said, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1547.txt,"[orientation, supposedly, instances, fault, Robbins, really, aware, Engineering, cap, epistles, Stuart, car, files, enforce, arguments, presidential, commandment, said, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1548.txt,"[Mozumder, sail, cae, match, graham, Ino, cam, aware, Engineering, epistles, response, safe, Karner, enforce, biologically, independently, Welcome, conceptualization, informal, tends]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1549.txt,"[Mozumder, cbb, instances, limited, cae, Robbins, aware, can, Engineering, targeting, SEXIST, sunfish, Karner, enforce, leotard, files, arguments, said, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\155.txt,"[orientation, sail, limited, Hopkins, Ino, cam, can, Engineering, targeting, epistles, SEXIST, car, response, biologically, enforce, conceptualization, said, informal, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1550.txt,"[Mozumder, orientation, instances, cae, graham, Hopkins, While, can, Engineering, cap, SEXIST, epistles, Stuart, car, response, biologically, commandment, said, informal, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1551.txt,"[orientation, cbb, sail, match, fault, distinct, Hopkins, Engineering, can, targeting, cap, Stuart, car, marriage, independently, enforce, Welcome, conceptualization, tends, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1552.txt,"[instances, earthbound, cae, graham, Ino, cam, really, aware, cap, response, Karner, independently, biologically, files, leotard, arguments, presidential, said, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1553.txt,"[limited, match, While, Hopkins, Robbins, really, aware, sunfish, car, marriage, safe, enforce, leotard, arguments, Welcome, commandment, presidential, informal, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1554.txt,"[cbb, orientation, sail, instances, earthbound, limited, While, Hopkins, cam, Engineering, can, SEXIST, cap, sunfish, Karner, files, enforce, Welcome, informal, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1555.txt,"[supposedly, cbb, sail, instances, cae, match, fault, distinct, graham, Ino, really, aware, targeting, Karner, biologically, independently, informal, reposted, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1556.txt,"[cbb, sail, limited, distinct, Ino, Hopkins, While, aware, can, targeting, Stuart, sunfish, car, files, biologically, arguments, conceptualization, solntze, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1557.txt,"[Mozumder, orientation, supposedly, instances, Ino, Robbins, aware, Engineering, targeting, SEXIST, Stuart, car, Karner, enforce, biologically, files, leotard, presidential, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1558.txt,"[supposedly, orientation, limited, instances, Robbins, cam, really, aware, can, Engineering, targeting, cap, Stuart, car, marriage, response, Karner, enforce, arguments, presidential]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1559.txt,"[cbb, orientation, sail, cae, distinct, Ino, cam, targeting, epistles, SEXIST, cap, Stuart, car, safe, files, arguments, commandment, conceptualization, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\156.txt,"[Mozumder, orientation, sail, limited, Ino, really, cam, aware, Engineering, can, targeting, cap, Stuart, sunfish, response, independently, commandment, informal, conceptualization, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1560.txt,"[Mozumder, supposedly, instances, cae, match, graham, cam, SEXIST, epistles, car, safe, Karner, leotard, biologically, files, arguments, Welcome, said, solntze, tends]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1561.txt,"[Mozumder, supposedly, limited, distinct, Hopkins, Ino, While, Robbins, can, Engineering, Stuart, marriage, safe, files, leotard, arguments, Welcome, conceptualization, informal, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1562.txt,"[limited, match, graham, Ino, While, cam, can, cap, SEXIST, Stuart, sunfish, marriage, response, biologically, independently, enforce, commandment, presidential, reposted, tends]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1563.txt,"[Mozumder, cbb, supposedly, orientation, earthbound, instances, graham, While, Hopkins, Robbins, can, cap, SEXIST, response, Karner, leotard, arguments, commandment, conceptualization, tends]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1564.txt,"[instances, distinct, While, cam, Engineering, targeting, car, marriage, response, safe, independently, biologically, enforce, files, Welcome, conceptualization, informal, solntze, tends, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1565.txt,"[orientation, cbb, cae, fault, graham, While, aware, cap, Stuart, sunfish, response, leotard, independently, Welcome, arguments, said, informal, conceptualization, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1566.txt,"[supposedly, orientation, instances, earthbound, cae, distinct, Ino, Hopkins, Robbins, targeting, epistles, SEXIST, Stuart, safe, biologically, enforce, Welcome, informal, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1567.txt,"[Mozumder, cbb, supposedly, sail, match, distinct, graham, fault, Hopkins, Ino, cap, car, sunfish, safe, enforce, independently, arguments, commandment, informal, tends]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1568.txt,"[supposedly, cbb, orientation, instances, Hopkins, Ino, While, really, aware, Stuart, sunfish, independently, leotard, enforce, files, commandment, said, tends, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1569.txt,"[orientation, sail, instances, match, Ino, really, can, Engineering, targeting, cap, Stuart, car, response, Karner, safe, biologically, leotard, enforce, conceptualization, said]"
F:\eclipse-workspace\VDERS\doc_generate_4000\157.txt,"[cbb, instances, limited, fault, graham, distinct, Hopkins, Robbins, cap, car, marriage, response, safe, leotard, independently, biologically, informal, tends, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1570.txt,"[supposedly, cbb, sail, earthbound, graham, Ino, Hopkins, Robbins, Engineering, SEXIST, epistles, cap, Stuart, sunfish, car, response, safe, leotard, commandment, tends]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1571.txt,"[orientation, instances, earthbound, graham, Robbins, cam, really, cap, epistles, Stuart, sunfish, marriage, safe, biologically, Welcome, arguments, commandment, presidential, informal, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1572.txt,"[Mozumder, supposedly, orientation, sail, instances, distinct, fault, really, Engineering, targeting, cap, Stuart, car, sunfish, response, safe, biologically, conceptualization, informal, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1573.txt,"[cbb, supposedly, orientation, instances, cae, match, Ino, really, can, targeting, car, safe, Karner, independently, leotard, files, enforce, informal, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1574.txt,"[Mozumder, orientation, cbb, limited, instances, earthbound, distinct, Ino, While, really, aware, car, marriage, Karner, presidential, conceptualization, informal, said, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1575.txt,"[supposedly, sail, graham, Ino, Robbins, cam, aware, can, epistles, cap, marriage, safe, enforce, leotard, arguments, said, conceptualization, reposted, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1576.txt,"[Mozumder, orientation, instances, While, Robbins, epistles, Stuart, car, marriage, safe, Karner, files, independently, Welcome, presidential, conceptualization, informal, solntze, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1577.txt,"[supposedly, orientation, sail, instances, fault, distinct, really, aware, targeting, cap, Stuart, sunfish, response, safe, files, leotard, biologically, arguments, commandment, informal]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1578.txt,"[sail, earthbound, instances, match, fault, distinct, Hopkins, really, Engineering, can, targeting, SEXIST, epistles, marriage, Karner, biologically, presidential, solntze, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1579.txt,"[orientation, cbb, limited, cae, distinct, Ino, Robbins, can, sunfish, response, Karner, independently, files, leotard, presidential, commandment, said, tends, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\158.txt,"[Mozumder, limited, match, distinct, While, Hopkins, Robbins, really, aware, targeting, car, safe, leotard, biologically, independently, informal, conceptualization, said, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1580.txt,"[orientation, supposedly, match, distinct, Robbins, can, cap, epistles, car, response, files, leotard, Welcome, commandment, presidential, said, informal, solntze, tends, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1581.txt,"[cbb, supposedly, earthbound, cae, fault, graham, While, Robbins, cam, can, cap, car, sunfish, safe, independently, leotard, presidential, solntze, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1582.txt,"[Mozumder, cbb, supposedly, sail, earthbound, cae, distinct, fault, While, Robbins, really, can, Stuart, sunfish, marriage, safe, files, commandment, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1583.txt,"[earthbound, Ino, While, Robbins, cam, aware, Engineering, cap, Stuart, car, marriage, safe, leotard, files, arguments, commandment, informal, solntze, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1584.txt,"[orientation, cae, fault, graham, Ino, While, Robbins, can, cap, car, safe, leotard, enforce, independently, arguments, commandment, informal, solntze, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1585.txt,"[Mozumder, supposedly, orientation, cae, fault, distinct, graham, While, aware, Engineering, can, SEXIST, Karner, enforce, biologically, arguments, commandment, presidential, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1586.txt,"[supposedly, sail, distinct, cam, really, aware, cap, epistles, Stuart, car, marriage, enforce, independently, Welcome, presidential, conceptualization, informal, tends, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1587.txt,"[Mozumder, sail, instances, earthbound, cae, distinct, While, Ino, Robbins, can, Engineering, car, Karner, enforce, arguments, presidential, informal, reposted, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1588.txt,"[cbb, sail, cae, fault, Hopkins, Ino, cam, really, epistles, Stuart, car, sunfish, files, biologically, enforce, independently, arguments, commandment, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1589.txt,"[orientation, earthbound, instances, cae, graham, Hopkins, While, Engineering, can, SEXIST, epistles, Stuart, response, safe, independently, biologically, commandment, solntze, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\159.txt,"[orientation, supposedly, instances, limited, earthbound, cae, fault, Hopkins, While, cam, aware, can, Engineering, epistles, safe, biologically, enforce, files, conceptualization, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1590.txt,"[earthbound, limited, cae, match, fault, graham, While, really, aware, Engineering, targeting, SEXIST, Stuart, Karner, enforce, independently, said, solntze, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1591.txt,"[orientation, sail, fault, distinct, Hopkins, While, Robbins, cam, cap, car, marriage, Karner, leotard, independently, arguments, conceptualization, said, solntze, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1592.txt,"[cbb, earthbound, cae, match, graham, While, Hopkins, targeting, SEXIST, response, Karner, files, biologically, Welcome, arguments, commandment, informal, said, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1593.txt,"[supposedly, sail, match, fault, Hopkins, Robbins, cam, Engineering, targeting, cap, SEXIST, marriage, independently, files, leotard, Welcome, arguments, commandment, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1594.txt,"[earthbound, limited, instances, graham, fault, Hopkins, Ino, While, Engineering, can, cap, sunfish, marriage, response, Karner, safe, independently, arguments, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1595.txt,"[earthbound, instances, cae, fault, distinct, graham, While, Robbins, aware, Engineering, car, sunfish, response, Karner, files, leotard, conceptualization, reposted, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1596.txt,"[Mozumder, cbb, orientation, limited, instances, cae, Hopkins, Robbins, cam, aware, can, targeting, cap, SEXIST, epistles, leotard, commandment, reposted, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1597.txt,"[Mozumder, cbb, orientation, limited, distinct, aware, targeting, cap, Stuart, car, sunfish, safe, independently, files, informal, said, solntze, tends, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1598.txt,"[supposedly, cbb, sail, limited, cae, fault, Hopkins, Robbins, epistles, car, response, independently, enforce, files, Welcome, presidential, said, informal, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1599.txt,"[orientation, supposedly, limited, cae, graham, fault, cam, Engineering, can, targeting, SEXIST, Stuart, car, marriage, independently, files, said, conceptualization, informal, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\16.txt,"[Mozumder, cbb, match, distinct, fault, Ino, cam, targeting, epistles, Stuart, sunfish, car, response, marriage, biologically, independently, presidential, said, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\160.txt,"[cbb, supposedly, orientation, cae, really, Stuart, car, marriage, Karner, safe, files, leotard, biologically, arguments, commandment, informal, conceptualization, solntze, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1600.txt,"[supposedly, sail, earthbound, limited, instances, match, graham, fault, Ino, While, Robbins, cam, aware, marriage, safe, Karner, biologically, commandment, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1601.txt,"[Mozumder, supposedly, sail, instances, distinct, While, Ino, cam, aware, Engineering, SEXIST, sunfish, biologically, arguments, Welcome, commandment, presidential, informal, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1602.txt,"[cbb, sail, limited, instances, graham, While, Robbins, really, epistles, SEXIST, car, files, enforce, arguments, Welcome, commandment, presidential, informal, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1603.txt,"[orientation, cbb, cae, graham, fault, Ino, Hopkins, really, Engineering, targeting, SEXIST, cap, car, response, enforce, leotard, said, conceptualization, informal, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1604.txt,"[orientation, supposedly, earthbound, instances, cae, Hopkins, really, can, Engineering, cap, epistles, response, marriage, leotard, biologically, arguments, commandment, informal, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1605.txt,"[orientation, limited, fault, distinct, Ino, Robbins, cam, targeting, epistles, SEXIST, car, marriage, safe, leotard, enforce, presidential, conceptualization, solntze, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1606.txt,"[Mozumder, orientation, limited, instances, earthbound, cae, Ino, Robbins, Engineering, epistles, cap, Stuart, enforce, independently, Welcome, commandment, informal, said, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1607.txt,"[sail, instances, earthbound, limited, cae, Hopkins, Robbins, aware, Engineering, targeting, SEXIST, cap, Stuart, response, biologically, leotard, Welcome, solntze, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1608.txt,"[sail, earthbound, match, distinct, Robbins, cam, aware, Engineering, targeting, cap, Stuart, marriage, biologically, enforce, Welcome, commandment, conceptualization, reposted, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1609.txt,"[cbb, match, fault, While, Robbins, really, aware, can, targeting, sunfish, response, marriage, Karner, independently, files, leotard, Welcome, arguments, commandment, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_4000\161.txt,"[Mozumder, cbb, supposedly, sail, fault, distinct, While, Robbins, cam, can, epistles, files, biologically, presidential, conceptualization, said, informal, solntze, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1610.txt,"[Mozumder, orientation, instances, earthbound, cae, graham, While, cam, Engineering, SEXIST, cap, marriage, Karner, safe, files, independently, Welcome, informal, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1611.txt,"[Mozumder, sail, instances, limited, cae, match, fault, Hopkins, Robbins, aware, cap, car, Karner, files, arguments, commandment, conceptualization, informal, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1612.txt,"[cbb, orientation, supposedly, earthbound, match, distinct, graham, really, aware, Engineering, can, Karner, Welcome, commandment, presidential, conceptualization, informal, solntze, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1613.txt,"[limited, instances, match, graham, really, Engineering, car, sunfish, safe, Karner, enforce, biologically, arguments, presidential, said, informal, conceptualization, solntze, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1614.txt,"[Mozumder, cbb, instances, really, aware, can, targeting, car, sunfish, marriage, Karner, safe, independently, enforce, files, Welcome, presidential, conceptualization, informal, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1615.txt,"[supposedly, sail, instances, graham, While, Ino, cam, aware, epistles, cap, SEXIST, Stuart, sunfish, marriage, independently, files, commandment, conceptualization, reposted, tends]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1616.txt,"[orientation, sail, limited, cae, graham, fault, Robbins, really, Engineering, targeting, epistles, SEXIST, cap, Stuart, sunfish, leotard, informal, solntze, tends, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1617.txt,"[Mozumder, sail, instances, match, distinct, Robbins, cam, can, targeting, SEXIST, car, sunfish, response, files, Welcome, arguments, commandment, said, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1618.txt,"[Mozumder, supposedly, earthbound, instances, limited, cae, fault, Ino, cam, aware, Engineering, epistles, Stuart, sunfish, marriage, files, independently, Welcome, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1619.txt,"[orientation, sail, earthbound, match, graham, fault, While, really, Engineering, SEXIST, Stuart, Karner, biologically, independently, enforce, leotard, commandment, said, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\162.txt,"[Mozumder, match, distinct, While, Hopkins, Robbins, aware, marriage, safe, Karner, leotard, Welcome, commandment, presidential, said, conceptualization, informal, tends, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1620.txt,"[Mozumder, orientation, sail, earthbound, cae, match, Robbins, cam, aware, SEXIST, epistles, Stuart, sunfish, response, files, independently, arguments, conceptualization, informal, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1621.txt,"[Mozumder, match, distinct, graham, fault, Hopkins, Robbins, aware, can, targeting, epistles, Stuart, sunfish, leotard, independently, biologically, commandment, informal, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1622.txt,"[Mozumder, cbb, orientation, graham, distinct, cam, targeting, SEXIST, cap, sunfish, safe, independently, biologically, Welcome, presidential, solntze, tends, reposted, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1623.txt,"[Mozumder, supposedly, cbb, match, fault, Ino, really, aware, can, epistles, SEXIST, sunfish, response, Karner, enforce, files, arguments, said, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1624.txt,"[orientation, cbb, match, distinct, graham, fault, Ino, aware, Engineering, can, SEXIST, marriage, response, independently, arguments, presidential, informal, said, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1625.txt,"[Mozumder, cbb, earthbound, instances, distinct, fault, graham, Ino, Robbins, can, Engineering, targeting, Stuart, response, Karner, safe, arguments, Welcome, informal, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1626.txt,"[Mozumder, supposedly, orientation, match, While, Ino, Hopkins, can, Engineering, targeting, SEXIST, sunfish, marriage, Karner, independently, files, biologically, enforce, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1627.txt,"[sail, earthbound, limited, cae, Ino, While, really, targeting, cap, car, response, enforce, independently, files, biologically, Welcome, arguments, presidential, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1628.txt,"[Mozumder, orientation, earthbound, limited, cae, graham, Ino, can, targeting, cap, car, sunfish, marriage, response, arguments, presidential, conceptualization, informal, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1629.txt,"[cbb, fault, Ino, aware, Stuart, car, sunfish, marriage, response, files, biologically, leotard, independently, arguments, presidential, informal, conceptualization, solntze, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\163.txt,"[Mozumder, supposedly, cae, match, fault, graham, While, Hopkins, Robbins, really, aware, cap, enforce, leotard, files, commandment, solntze, tends, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1630.txt,"[supposedly, limited, earthbound, cae, graham, fault, While, Hopkins, cam, can, epistles, response, enforce, biologically, Welcome, presidential, informal, conceptualization, said, tends]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1631.txt,"[earthbound, limited, distinct, graham, While, Robbins, really, can, Stuart, sunfish, response, marriage, safe, independently, leotard, Welcome, arguments, solntze, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1632.txt,"[Mozumder, supposedly, earthbound, match, fault, really, targeting, cap, SEXIST, Stuart, car, Karner, safe, enforce, files, independently, solntze, tends, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1633.txt,"[supposedly, sail, instances, fault, distinct, Ino, Hopkins, cam, really, can, SEXIST, epistles, cap, sunfish, car, files, Welcome, presidential, conceptualization, said]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1634.txt,"[Mozumder, orientation, match, distinct, graham, While, Ino, Robbins, really, targeting, cap, Stuart, marriage, biologically, Welcome, arguments, presidential, said, tends, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1635.txt,"[supposedly, cae, fault, graham, Robbins, really, aware, Engineering, sunfish, marriage, response, Karner, enforce, Welcome, arguments, informal, conceptualization, reposted, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1636.txt,"[cbb, orientation, sail, earthbound, instances, fault, Hopkins, Robbins, really, targeting, cap, SEXIST, epistles, car, Karner, files, independently, leotard, said, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1637.txt,"[orientation, cbb, earthbound, instances, limited, match, fault, While, SEXIST, Stuart, sunfish, car, marriage, biologically, leotard, enforce, files, arguments, tends, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1638.txt,"[supposedly, cbb, sail, limited, cae, fault, While, Hopkins, Robbins, cam, really, can, safe, Karner, independently, leotard, commandment, conceptualization, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1639.txt,"[Mozumder, cbb, supposedly, graham, distinct, Ino, Hopkins, cam, aware, targeting, epistles, sunfish, safe, independently, Welcome, presidential, commandment, conceptualization, said, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_4000\164.txt,"[Mozumder, limited, instances, earthbound, Ino, Hopkins, really, aware, response, independently, leotard, arguments, commandment, said, informal, conceptualization, solntze, reposted, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1640.txt,"[Mozumder, supposedly, sail, match, fault, Ino, While, Robbins, cam, aware, can, Engineering, targeting, epistles, response, safe, enforce, independently, Welcome, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_4000\1641.txt,"[supposedly, sail, instances, cae, distinct, fault, Hopkins, Ino, Robbins, can, cap, epistles, sunfish, Karner, enforce, leotard, arguments, Welcome, informal, conceptualization]"
