ID,Keywords
F:\eclipse-workspace\VDERS\doc_generate_16000\10269.txt,"[orientation, sail, earthbound, cae, distinct, graham, Hopkins, Ino, Robbins, really, cam, epistles, cap, Stuart, response, marriage, Karner, said, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\1027.txt,"[cbb, orientation, supposedly, limited, match, distinct, graham, Ino, can, targeting, cap, epistles, SEXIST, Stuart, car, marriage, Karner, enforce, independently, leotard]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10270.txt,"[Mozumder, limited, earthbound, instances, fault, Hopkins, targeting, epistles, SEXIST, car, response, Karner, safe, files, enforce, leotard, commandment, presidential, conceptualization, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10271.txt,"[Mozumder, cbb, supposedly, sail, limited, instances, cae, fault, distinct, graham, Hopkins, While, can, targeting, Stuart, Karner, biologically, files, said, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10272.txt,"[Mozumder, cbb, match, graham, distinct, really, Engineering, epistles, Stuart, car, response, marriage, safe, Karner, files, biologically, arguments, Welcome, commandment, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10273.txt,"[supposedly, instances, distinct, fault, While, Hopkins, can, Engineering, sunfish, response, marriage, biologically, Welcome, presidential, said, informal, solntze, reposted, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10274.txt,"[limited, match, fault, While, Hopkins, cam, can, SEXIST, Stuart, sunfish, response, safe, enforce, leotard, biologically, commandment, presidential, conceptualization, informal, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10275.txt,"[Mozumder, supposedly, sail, limited, instances, cae, fault, graham, distinct, Ino, Hopkins, While, really, SEXIST, Stuart, safe, Karner, Welcome, said, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10276.txt,"[Mozumder, earthbound, match, cam, can, Engineering, SEXIST, Stuart, car, marriage, Karner, safe, files, arguments, Welcome, presidential, commandment, reposted, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10277.txt,"[Mozumder, supposedly, sail, instances, fault, distinct, Hopkins, cam, aware, can, sunfish, files, biologically, Welcome, arguments, presidential, informal, solntze, tends, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10278.txt,"[Mozumder, instances, match, fault, distinct, cam, can, Stuart, car, safe, leotard, biologically, independently, enforce, arguments, Welcome, presidential, said, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10279.txt,"[orientation, sail, instances, earthbound, cae, match, graham, Ino, really, aware, Engineering, can, Stuart, sunfish, safe, enforce, leotard, Welcome, informal, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\1028.txt,"[orientation, cbb, limited, earthbound, match, distinct, fault, While, really, aware, can, Engineering, epistles, cap, sunfish, car, marriage, Karner, leotard, Welcome]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10280.txt,"[Mozumder, earthbound, instances, cae, match, distinct, fault, While, Hopkins, Robbins, cam, really, targeting, epistles, SEXIST, independently, said, solntze, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10281.txt,"[cbb, supposedly, sail, limited, earthbound, match, fault, Ino, Robbins, really, cam, Engineering, marriage, Karner, enforce, Welcome, said, informal, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10282.txt,"[cbb, sail, instances, earthbound, cae, distinct, Hopkins, While, aware, targeting, epistles, sunfish, response, leotard, independently, Welcome, presidential, tends, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10283.txt,"[Mozumder, orientation, sail, instances, earthbound, distinct, While, Robbins, can, epistles, Stuart, marriage, Karner, safe, independently, arguments, said, conceptualization, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10284.txt,"[supposedly, earthbound, cae, Ino, Robbins, aware, Engineering, can, SEXIST, cap, Stuart, car, safe, enforce, files, Welcome, presidential, commandment, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10285.txt,"[supposedly, sail, graham, distinct, Ino, Hopkins, really, cam, can, targeting, Stuart, marriage, response, safe, biologically, enforce, independently, presidential, conceptualization, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10286.txt,"[Mozumder, orientation, cbb, earthbound, instances, cae, match, can, cap, Stuart, marriage, response, Karner, leotard, files, enforce, arguments, Welcome, informal, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10287.txt,"[Mozumder, supposedly, sail, instances, cae, match, cam, can, targeting, epistles, cap, response, leotard, biologically, files, said, solntze, tends, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10288.txt,"[Mozumder, orientation, cbb, limited, earthbound, graham, Hopkins, really, Engineering, targeting, cap, marriage, safe, Karner, files, arguments, Welcome, solntze, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10289.txt,"[limited, cae, match, fault, While, cam, aware, Engineering, SEXIST, epistles, sunfish, car, marriage, enforce, biologically, Welcome, arguments, commandment, solntze, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\1029.txt,"[cbb, orientation, sail, earthbound, match, distinct, fault, While, Robbins, aware, can, cap, sunfish, marriage, enforce, presidential, conceptualization, said, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10290.txt,"[supposedly, sail, earthbound, instances, cae, match, distinct, Ino, Robbins, epistles, SEXIST, Stuart, Karner, commandment, presidential, informal, said, reposted, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10291.txt,"[cbb, orientation, limited, match, graham, distinct, Hopkins, really, cam, aware, targeting, SEXIST, Stuart, sunfish, Karner, safe, independently, Welcome, arguments, conceptualization]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10292.txt,"[Mozumder, sail, limited, fault, graham, While, Robbins, really, cam, targeting, car, response, Karner, biologically, leotard, Welcome, presidential, conceptualization, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10293.txt,"[supposedly, cbb, Hopkins, Robbins, really, can, cap, SEXIST, car, sunfish, response, safe, leotard, biologically, Welcome, commandment, solntze, tends, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10294.txt,"[Mozumder, cbb, limited, instances, Ino, Hopkins, really, Engineering, can, epistles, marriage, enforce, files, biologically, arguments, commandment, said, solntze, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10295.txt,"[Mozumder, cbb, orientation, instances, cae, graham, distinct, Hopkins, Ino, cam, targeting, sunfish, marriage, files, enforce, presidential, conceptualization, said, informal, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10296.txt,"[Mozumder, supposedly, match, distinct, graham, While, Hopkins, Robbins, really, aware, targeting, epistles, SEXIST, marriage, Karner, safe, independently, presidential, informal, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10297.txt,"[Mozumder, sail, instances, earthbound, Hopkins, Ino, really, targeting, epistles, marriage, Karner, independently, biologically, arguments, commandment, presidential, conceptualization, said, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10298.txt,"[supposedly, earthbound, cae, fault, Ino, really, aware, can, targeting, epistles, SEXIST, response, marriage, files, enforce, independently, Welcome, commandment, informal, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10299.txt,"[Mozumder, orientation, instances, limited, graham, fault, Engineering, can, cap, sunfish, car, enforce, Welcome, commandment, said, conceptualization, informal, tends, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\103.txt,"[Mozumder, orientation, sail, instances, cae, match, graham, distinct, While, aware, cap, response, Karner, leotard, independently, files, presidential, said, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\1030.txt,"[Mozumder, limited, earthbound, graham, distinct, Ino, Robbins, really, aware, Engineering, can, cap, Stuart, car, response, safe, independently, Welcome, presidential, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10300.txt,"[cbb, limited, cae, fault, While, Hopkins, Robbins, cam, aware, epistles, cap, car, marriage, Karner, enforce, presidential, informal, conceptualization, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10301.txt,"[Mozumder, orientation, cbb, cae, match, graham, While, Hopkins, Robbins, SEXIST, cap, Stuart, marriage, response, Welcome, presidential, commandment, informal, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10302.txt,"[Mozumder, orientation, cbb, sail, earthbound, match, graham, fault, While, Robbins, aware, epistles, Karner, leotard, biologically, arguments, said, conceptualization, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10303.txt,"[Mozumder, orientation, cae, match, graham, distinct, Robbins, aware, SEXIST, sunfish, response, marriage, Karner, biologically, arguments, Welcome, conceptualization, reposted, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10304.txt,"[cbb, sail, limited, instances, cae, fault, distinct, Ino, cam, aware, targeting, Stuart, marriage, response, safe, leotard, Welcome, presidential, conceptualization, said]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10305.txt,"[cbb, supposedly, graham, Hopkins, Ino, really, aware, targeting, epistles, SEXIST, Stuart, car, Karner, files, presidential, commandment, conceptualization, said, tends, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10306.txt,"[Mozumder, orientation, cbb, instances, match, graham, fault, Ino, While, Robbins, cam, epistles, SEXIST, cap, Stuart, response, marriage, Welcome, conceptualization, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10307.txt,"[orientation, sail, graham, fault, Hopkins, Ino, really, epistles, Stuart, marriage, leotard, files, biologically, enforce, Welcome, presidential, commandment, conceptualization, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10308.txt,"[instances, earthbound, cae, fault, graham, Robbins, really, SEXIST, cap, sunfish, car, response, safe, files, enforce, Welcome, arguments, solntze, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10309.txt,"[Mozumder, supposedly, limited, instances, match, graham, fault, Ino, can, targeting, SEXIST, response, biologically, independently, files, arguments, presidential, conceptualization, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\1031.txt,"[Mozumder, orientation, cbb, limited, match, Robbins, aware, can, Engineering, cap, sunfish, response, Karner, files, independently, conceptualization, informal, tends, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10310.txt,"[earthbound, cae, graham, fault, distinct, Hopkins, cam, Engineering, SEXIST, sunfish, car, marriage, files, enforce, arguments, commandment, presidential, conceptualization, said, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10311.txt,"[cbb, sail, cae, match, distinct, fault, really, aware, can, targeting, car, enforce, independently, files, arguments, commandment, said, conceptualization, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10312.txt,"[Mozumder, supposedly, instances, limited, distinct, fault, graham, Hopkins, Robbins, really, cap, SEXIST, sunfish, Karner, files, independently, Welcome, arguments, conceptualization, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10313.txt,"[Mozumder, sail, earthbound, distinct, graham, Ino, cam, really, aware, Stuart, car, marriage, independently, enforce, files, commandment, presidential, conceptualization, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10314.txt,"[supposedly, sail, fault, While, really, cam, Engineering, Stuart, sunfish, Karner, safe, files, biologically, independently, leotard, arguments, conceptualization, solntze, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10315.txt,"[cbb, sail, limited, distinct, graham, Robbins, really, aware, Engineering, targeting, epistles, Stuart, safe, leotard, independently, conceptualization, informal, solntze, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10316.txt,"[orientation, sail, limited, earthbound, fault, distinct, Robbins, car, enforce, leotard, biologically, Welcome, arguments, commandment, conceptualization, said, informal, solntze, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10317.txt,"[supposedly, cbb, sail, graham, distinct, Ino, really, cam, Engineering, can, SEXIST, epistles, Stuart, safe, independently, enforce, Welcome, arguments, conceptualization, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10318.txt,"[cbb, instances, earthbound, limited, match, distinct, graham, fault, Hopkins, While, Robbins, Engineering, epistles, SEXIST, marriage, leotard, files, commandment, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10319.txt,"[Mozumder, supposedly, cbb, orientation, cae, While, Ino, cam, aware, SEXIST, epistles, Stuart, sunfish, Karner, safe, files, enforce, leotard, commandment, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\1032.txt,"[supposedly, cbb, cae, distinct, Ino, While, Hopkins, cam, can, marriage, safe, Karner, enforce, leotard, arguments, presidential, said, informal, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10320.txt,"[orientation, cbb, cae, fault, Hopkins, Robbins, really, cam, can, cap, epistles, Stuart, Karner, safe, biologically, leotard, arguments, informal, conceptualization, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10321.txt,"[Mozumder, orientation, cbb, limited, earthbound, cae, match, graham, cam, SEXIST, epistles, Karner, files, leotard, enforce, commandment, presidential, solntze, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10322.txt,"[instances, match, Hopkins, really, aware, can, targeting, SEXIST, epistles, Stuart, response, enforce, files, arguments, Welcome, presidential, said, conceptualization, solntze, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10323.txt,"[cbb, sail, instances, cae, fault, While, Hopkins, Robbins, really, cam, Engineering, epistles, Stuart, response, files, biologically, enforce, leotard, presidential, conceptualization]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10324.txt,"[Mozumder, cbb, orientation, graham, While, cam, really, aware, SEXIST, Stuart, response, marriage, safe, enforce, leotard, independently, said, informal, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10325.txt,"[supposedly, limited, instances, cae, distinct, Hopkins, really, cam, epistles, SEXIST, Stuart, response, biologically, Welcome, arguments, informal, solntze, tends, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10326.txt,"[orientation, supposedly, sail, limited, instances, cae, graham, distinct, While, really, Engineering, cap, Karner, files, presidential, informal, said, tends, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10327.txt,"[earthbound, cae, graham, distinct, Ino, Hopkins, Robbins, cam, Engineering, targeting, cap, SEXIST, sunfish, response, safe, leotard, presidential, informal, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10328.txt,"[cbb, supposedly, instances, earthbound, limited, cae, match, While, Ino, cam, Engineering, Stuart, sunfish, safe, enforce, presidential, conceptualization, said, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10329.txt,"[supposedly, cbb, orientation, match, distinct, While, really, aware, targeting, cap, epistles, SEXIST, response, biologically, arguments, presidential, commandment, conceptualization, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\1033.txt,"[cbb, instances, earthbound, graham, distinct, Robbins, cam, epistles, sunfish, response, Karner, safe, enforce, biologically, files, arguments, commandment, presidential, solntze, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10330.txt,"[sail, instances, limited, graham, distinct, fault, Ino, Hopkins, cam, Engineering, can, targeting, Karner, leotard, biologically, presidential, informal, solntze, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10331.txt,"[supposedly, sail, earthbound, instances, distinct, fault, Hopkins, Robbins, cam, Stuart, sunfish, Karner, biologically, enforce, arguments, presidential, commandment, informal, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10332.txt,"[earthbound, distinct, While, Hopkins, Robbins, cam, really, aware, Engineering, targeting, SEXIST, Stuart, marriage, safe, files, Welcome, said, solntze, reposted, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10333.txt,"[Mozumder, cbb, supposedly, orientation, sail, earthbound, fault, graham, While, Hopkins, Ino, Engineering, can, targeting, Karner, independently, biologically, enforce, arguments, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10334.txt,"[Mozumder, supposedly, instances, earthbound, fault, While, aware, epistles, Stuart, marriage, safe, Karner, biologically, arguments, Welcome, presidential, informal, solntze, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10335.txt,"[sail, instances, graham, While, Ino, Hopkins, really, Engineering, can, targeting, SEXIST, sunfish, response, safe, arguments, presidential, informal, conceptualization, solntze, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10336.txt,"[cbb, distinct, graham, Ino, Hopkins, While, Robbins, cam, really, Engineering, epistles, sunfish, marriage, Karner, independently, commandment, presidential, solntze, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10337.txt,"[supposedly, sail, match, fault, graham, distinct, cam, can, epistles, Stuart, car, sunfish, marriage, Karner, files, independently, Welcome, informal, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10338.txt,"[Mozumder, orientation, instances, cae, graham, While, Robbins, cam, really, SEXIST, Stuart, car, Karner, safe, files, enforce, conceptualization, solntze, tends, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10339.txt,"[supposedly, orientation, sail, earthbound, cae, match, Ino, really, Engineering, can, cap, Stuart, sunfish, marriage, enforce, biologically, Welcome, said, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\1034.txt,"[Mozumder, orientation, cbb, cae, distinct, graham, fault, While, aware, can, targeting, sunfish, safe, leotard, files, biologically, arguments, presidential, informal, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10340.txt,"[Mozumder, orientation, cbb, match, graham, Hopkins, While, cam, really, epistles, car, response, safe, biologically, independently, enforce, said, tends, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10341.txt,"[Mozumder, supposedly, orientation, match, distinct, Ino, aware, targeting, Stuart, sunfish, safe, leotard, enforce, biologically, arguments, presidential, conceptualization, said, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10342.txt,"[Mozumder, supposedly, sail, earthbound, limited, cae, distinct, fault, really, response, safe, independently, enforce, leotard, Welcome, arguments, informal, conceptualization, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10343.txt,"[Mozumder, orientation, supposedly, instances, cae, distinct, While, cam, aware, targeting, epistles, cap, sunfish, safe, independently, commandment, presidential, informal, conceptualization, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10344.txt,"[cbb, orientation, earthbound, instances, match, graham, Ino, really, can, epistles, sunfish, response, files, enforce, Welcome, commandment, presidential, informal, conceptualization, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10345.txt,"[cbb, sail, instances, match, While, Ino, aware, Stuart, sunfish, marriage, response, Karner, leotard, enforce, independently, biologically, arguments, conceptualization, informal, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10346.txt,"[Mozumder, instances, limited, earthbound, match, fault, Hopkins, While, cam, Engineering, can, Karner, enforce, biologically, Welcome, presidential, informal, conceptualization, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10347.txt,"[orientation, sail, distinct, graham, Hopkins, While, really, can, epistles, Stuart, car, marriage, enforce, biologically, commandment, presidential, informal, conceptualization, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10348.txt,"[supposedly, sail, instances, cae, graham, Ino, While, really, aware, Engineering, epistles, marriage, files, arguments, Welcome, informal, solntze, reposted, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10349.txt,"[supposedly, cbb, sail, limited, match, really, can, cap, SEXIST, epistles, car, sunfish, response, safe, files, biologically, commandment, presidential, informal, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\1035.txt,"[Mozumder, supposedly, cae, match, distinct, Hopkins, Robbins, cam, SEXIST, Stuart, car, safe, leotard, arguments, Welcome, commandment, solntze, tends, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10350.txt,"[Mozumder, earthbound, limited, instances, Hopkins, Robbins, can, targeting, cap, SEXIST, Stuart, response, safe, enforce, leotard, Welcome, said, informal, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10351.txt,"[orientation, sail, instances, cae, match, While, cam, Engineering, can, targeting, sunfish, safe, biologically, leotard, presidential, conceptualization, said, solntze, reposted, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10352.txt,"[orientation, earthbound, graham, distinct, Hopkins, Ino, Robbins, cam, can, Stuart, response, leotard, enforce, Welcome, presidential, said, informal, solntze, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10353.txt,"[supposedly, sail, instances, limited, match, Ino, really, can, targeting, epistles, SEXIST, cap, response, Karner, enforce, biologically, independently, commandment, presidential, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10354.txt,"[Mozumder, orientation, sail, instances, fault, Ino, cam, targeting, Stuart, car, marriage, response, safe, enforce, files, biologically, Welcome, said, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10355.txt,"[orientation, limited, instances, graham, Ino, Hopkins, Robbins, can, cap, epistles, Stuart, car, sunfish, Karner, files, leotard, Welcome, presidential, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10356.txt,"[Mozumder, supposedly, instances, cae, match, distinct, fault, graham, Ino, While, targeting, epistles, cap, car, files, leotard, conceptualization, solntze, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10357.txt,"[cbb, orientation, instances, earthbound, cae, distinct, Ino, Hopkins, While, really, targeting, epistles, cap, sunfish, car, enforce, Welcome, solntze, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10358.txt,"[orientation, cbb, sail, earthbound, limited, cae, match, distinct, graham, Hopkins, Ino, really, can, cap, response, safe, biologically, presidential, informal, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10359.txt,"[cbb, sail, fault, While, Robbins, aware, Stuart, sunfish, response, Karner, safe, independently, files, informal, said, conceptualization, solntze, reposted, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\1036.txt,"[orientation, instances, cae, fault, graham, Ino, Hopkins, really, Engineering, can, epistles, response, Karner, independently, leotard, Welcome, arguments, presidential, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10360.txt,"[limited, earthbound, cae, Ino, really, targeting, SEXIST, Stuart, sunfish, car, response, marriage, safe, files, arguments, commandment, conceptualization, solntze, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10361.txt,"[Mozumder, instances, cae, fault, While, really, cam, aware, can, targeting, sunfish, marriage, Karner, independently, Welcome, commandment, presidential, informal, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10362.txt,"[cbb, sail, instances, limited, match, fault, distinct, really, can, targeting, epistles, SEXIST, sunfish, marriage, safe, files, biologically, leotard, commandment, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10363.txt,"[Mozumder, instances, match, graham, Ino, Robbins, really, Engineering, can, targeting, SEXIST, Stuart, response, safe, leotard, independently, files, arguments, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10364.txt,"[Mozumder, cbb, sail, instances, earthbound, limited, cae, distinct, Ino, Robbins, really, cam, Engineering, sunfish, biologically, independently, leotard, arguments, Welcome, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10365.txt,"[Mozumder, sail, earthbound, cae, match, While, Hopkins, really, Engineering, targeting, epistles, SEXIST, cap, Stuart, car, Karner, leotard, arguments, conceptualization, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10366.txt,"[Mozumder, cbb, match, fault, graham, cam, really, targeting, cap, epistles, Stuart, marriage, Karner, safe, biologically, enforce, arguments, Welcome, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10367.txt,"[Mozumder, supposedly, graham, While, really, can, epistles, SEXIST, cap, response, marriage, safe, independently, files, enforce, presidential, informal, said, tends, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10368.txt,"[instances, limited, earthbound, cae, match, distinct, Robbins, cam, aware, can, epistles, cap, SEXIST, car, response, Welcome, presidential, said, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10369.txt,"[orientation, cbb, sail, match, fault, Hopkins, Robbins, really, Stuart, sunfish, marriage, Karner, biologically, enforce, presidential, informal, said, tends, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\1037.txt,"[cbb, earthbound, cae, match, distinct, Hopkins, Robbins, cam, really, can, Engineering, Stuart, response, safe, files, presidential, commandment, informal, said, conceptualization]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10370.txt,"[orientation, sail, instances, limited, match, fault, While, Ino, cam, targeting, SEXIST, marriage, independently, leotard, biologically, enforce, files, Welcome, presidential, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10371.txt,"[supposedly, limited, cae, match, fault, distinct, Hopkins, While, cam, can, targeting, SEXIST, cap, Stuart, marriage, Karner, files, said, reposted, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10372.txt,"[orientation, limited, earthbound, instances, cae, match, distinct, graham, While, cam, can, sunfish, car, independently, biologically, Welcome, presidential, commandment, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10373.txt,"[cbb, supposedly, sail, instances, cae, match, graham, really, cam, Engineering, targeting, cap, epistles, car, marriage, biologically, files, commandment, informal, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10374.txt,"[supposedly, cbb, sail, cae, distinct, graham, Ino, Hopkins, Robbins, really, aware, Engineering, cap, Stuart, car, marriage, safe, enforce, informal, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10375.txt,"[supposedly, cbb, instances, cae, While, Ino, really, cam, aware, targeting, sunfish, car, safe, biologically, arguments, commandment, reposted, tends, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10376.txt,"[cbb, earthbound, instances, limited, match, graham, Hopkins, aware, Engineering, cap, sunfish, car, marriage, files, independently, leotard, Welcome, commandment, conceptualization, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10377.txt,"[orientation, sail, instances, limited, fault, Robbins, cam, can, targeting, epistles, car, Karner, independently, biologically, files, commandment, informal, solntze, reposted, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10378.txt,"[earthbound, cae, fault, graham, While, Ino, cam, really, aware, targeting, cap, epistles, SEXIST, sunfish, independently, leotard, arguments, presidential, informal, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10379.txt,"[supposedly, earthbound, cae, match, graham, really, Engineering, can, targeting, sunfish, Karner, files, arguments, commandment, informal, conceptualization, said, tends, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\1038.txt,"[Mozumder, cbb, limited, cae, match, graham, aware, targeting, epistles, SEXIST, cap, Stuart, sunfish, marriage, safe, biologically, enforce, reposted, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10380.txt,"[supposedly, orientation, instances, cae, distinct, Ino, Robbins, cam, can, targeting, car, response, Karner, biologically, enforce, Welcome, conceptualization, informal, said, tends]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10381.txt,"[cbb, orientation, cae, distinct, While, Hopkins, Robbins, really, can, sunfish, independently, leotard, enforce, arguments, said, informal, solntze, reposted, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_16000\10382.txt,"[cbb, sail, instances, limited, distinct, Ino, aware, Engineering, targeting, cap, epistles, car, marriage, Karner, safe, biologically, presidential, said, tends, reposted]"
