ID,Keywords
F:\eclipse-workspace\VDERS\doc_generate_8000\1969.txt,"[Mozumder, limited, earthbound, instances, fault, distinct, While, Robbins, cam, really, SEXIST, epistles, sunfish, safe, Karner, enforce, leotard, presidential, informal, tends]"
F:\eclipse-workspace\VDERS\doc_generate_8000\197.txt,"[Mozumder, cbb, orientation, sail, earthbound, cae, fault, graham, While, Ino, Robbins, cam, targeting, Stuart, car, biologically, enforce, conceptualization, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1970.txt,"[supposedly, orientation, instances, graham, fault, really, Engineering, epistles, sunfish, car, marriage, safe, files, biologically, commandment, said, conceptualization, solntze, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1971.txt,"[supposedly, cbb, sail, earthbound, match, graham, Ino, Hopkins, Robbins, can, targeting, cap, epistles, Stuart, sunfish, Karner, independently, arguments, presidential, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1972.txt,"[orientation, limited, cae, match, graham, Ino, Hopkins, Robbins, really, targeting, SEXIST, Stuart, sunfish, marriage, biologically, arguments, said, conceptualization, solntze, tends]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1973.txt,"[Mozumder, supposedly, orientation, instances, cae, match, fault, Hopkins, Robbins, can, targeting, epistles, SEXIST, sunfish, arguments, Welcome, presidential, solntze, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1974.txt,"[Mozumder, instances, graham, While, Ino, cam, really, targeting, SEXIST, Stuart, safe, files, independently, enforce, arguments, Welcome, commandment, informal, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1975.txt,"[instances, graham, While, Ino, Robbins, aware, Engineering, targeting, epistles, Stuart, sunfish, car, marriage, response, Karner, arguments, informal, solntze, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1976.txt,"[supposedly, orientation, instances, distinct, graham, Ino, aware, can, Engineering, targeting, SEXIST, epistles, Stuart, marriage, response, enforce, Welcome, arguments, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1977.txt,"[orientation, sail, limited, fault, Hopkins, While, Robbins, really, cam, can, targeting, cap, Stuart, sunfish, car, marriage, safe, presidential, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1978.txt,"[cbb, orientation, instances, match, distinct, Ino, Engineering, targeting, epistles, Stuart, response, files, biologically, arguments, Welcome, conceptualization, solntze, reposted, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1979.txt,"[supposedly, distinct, Ino, While, Robbins, cam, really, targeting, cap, Stuart, sunfish, marriage, safe, Karner, biologically, enforce, said, informal, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\198.txt,"[orientation, sail, cae, match, fault, cam, aware, Engineering, can, cap, sunfish, safe, leotard, biologically, independently, arguments, presidential, commandment, said, tends]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1980.txt,"[Mozumder, supposedly, cbb, orientation, sail, While, Robbins, really, cam, aware, can, Engineering, files, independently, enforce, commandment, informal, conceptualization, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1981.txt,"[Mozumder, cbb, supposedly, sail, graham, While, Hopkins, Robbins, aware, can, SEXIST, sunfish, leotard, Welcome, commandment, informal, said, reposted, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1982.txt,"[Mozumder, supposedly, fault, Ino, Hopkins, cam, targeting, cap, sunfish, car, response, Karner, safe, files, leotard, biologically, arguments, commandment, informal, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1983.txt,"[Mozumder, match, Ino, While, Robbins, Engineering, targeting, epistles, Stuart, car, safe, biologically, enforce, presidential, informal, conceptualization, solntze, reposted, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1984.txt,"[Mozumder, orientation, sail, instances, limited, earthbound, match, distinct, Hopkins, Robbins, cam, Engineering, cap, SEXIST, Karner, independently, informal, conceptualization, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1985.txt,"[cbb, supposedly, limited, instances, earthbound, cae, Hopkins, really, can, epistles, Stuart, sunfish, marriage, safe, independently, files, arguments, said, conceptualization, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1986.txt,"[Mozumder, orientation, earthbound, cae, fault, Ino, While, cam, targeting, Stuart, sunfish, Karner, leotard, files, enforce, arguments, presidential, commandment, informal, said]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1987.txt,"[orientation, supposedly, earthbound, instances, cae, match, distinct, fault, can, Engineering, car, sunfish, marriage, safe, leotard, files, biologically, arguments, conceptualization, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1988.txt,"[instances, cae, match, graham, distinct, fault, really, Engineering, targeting, epistles, cap, sunfish, safe, independently, leotard, arguments, commandment, informal, conceptualization, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1989.txt,"[supposedly, earthbound, distinct, fault, Ino, Hopkins, really, Engineering, SEXIST, epistles, car, sunfish, response, commandment, conceptualization, informal, said, solntze, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\199.txt,"[Mozumder, cbb, orientation, supposedly, match, graham, fault, Ino, Hopkins, Robbins, targeting, cap, Stuart, car, response, Karner, leotard, arguments, commandment, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1990.txt,"[cbb, orientation, limited, instances, cae, distinct, graham, While, Robbins, really, cap, epistles, SEXIST, sunfish, car, arguments, commandment, presidential, conceptualization, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1991.txt,"[earthbound, instances, match, graham, distinct, fault, While, Ino, Hopkins, cam, aware, Engineering, SEXIST, response, marriage, Karner, presidential, said, informal, tends]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1992.txt,"[Mozumder, earthbound, cae, distinct, While, Ino, really, aware, cap, car, marriage, safe, leotard, enforce, Welcome, informal, conceptualization, reposted, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1993.txt,"[supposedly, instances, limited, match, While, Robbins, cam, can, Engineering, SEXIST, Stuart, response, Karner, leotard, files, biologically, informal, said, conceptualization, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1994.txt,"[Mozumder, orientation, sail, earthbound, limited, cae, graham, Hopkins, cam, really, SEXIST, response, Karner, safe, biologically, presidential, commandment, said, conceptualization, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1995.txt,"[sail, earthbound, Ino, really, Engineering, targeting, SEXIST, Stuart, car, response, safe, Karner, leotard, files, enforce, biologically, arguments, conceptualization, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1996.txt,"[supposedly, instances, earthbound, limited, cae, fault, distinct, cam, targeting, epistles, Stuart, car, sunfish, response, marriage, Welcome, presidential, solntze, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1997.txt,"[sail, earthbound, cae, match, While, cam, Engineering, SEXIST, response, safe, independently, enforce, biologically, leotard, arguments, commandment, presidential, informal, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1998.txt,"[supposedly, cbb, sail, graham, fault, Hopkins, Ino, cam, really, can, epistles, response, marriage, Karner, independently, biologically, leotard, informal, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\1999.txt,"[orientation, earthbound, instances, limited, graham, fault, cam, really, aware, targeting, car, response, safe, enforce, independently, arguments, informal, solntze, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2.txt,"[supposedly, instances, earthbound, cae, match, graham, distinct, Ino, really, aware, Engineering, targeting, response, Karner, safe, leotard, said, conceptualization, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\20.txt,"[supposedly, cbb, sail, limited, cae, graham, Ino, While, Hopkins, aware, can, SEXIST, response, safe, biologically, files, arguments, presidential, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\200.txt,"[cbb, orientation, earthbound, instances, limited, distinct, Ino, Robbins, cam, aware, SEXIST, epistles, independently, biologically, files, commandment, presidential, reposted, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2000.txt,"[Mozumder, supposedly, earthbound, cae, distinct, Hopkins, targeting, epistles, Stuart, car, independently, Welcome, commandment, presidential, conceptualization, said, solntze, tends, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2001.txt,"[cbb, sail, earthbound, graham, While, cam, Engineering, targeting, cap, SEXIST, Stuart, sunfish, response, files, Welcome, commandment, said, informal, solntze, tends]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2002.txt,"[earthbound, cae, match, graham, really, aware, Engineering, can, cap, marriage, Karner, safe, leotard, files, Welcome, arguments, informal, solntze, tends, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2003.txt,"[cbb, supposedly, earthbound, cae, Ino, While, Robbins, cam, cap, response, Karner, safe, biologically, files, leotard, Welcome, presidential, commandment, informal, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2004.txt,"[Mozumder, cbb, earthbound, cae, match, Ino, cam, really, targeting, epistles, car, sunfish, marriage, Karner, safe, leotard, files, independently, conceptualization, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2005.txt,"[Mozumder, cbb, match, graham, fault, really, Engineering, epistles, Stuart, response, Karner, safe, enforce, biologically, independently, arguments, informal, said, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2006.txt,"[cbb, orientation, instances, earthbound, cae, match, While, Hopkins, aware, Engineering, targeting, car, safe, Karner, files, enforce, commandment, tends, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2007.txt,"[Mozumder, sail, limited, match, distinct, really, can, Stuart, sunfish, car, response, Karner, independently, arguments, Welcome, commandment, presidential, informal, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2008.txt,"[Mozumder, cae, match, distinct, Ino, Robbins, cam, aware, Engineering, can, cap, Stuart, sunfish, safe, biologically, enforce, independently, presidential, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2009.txt,"[orientation, supposedly, sail, fault, Ino, Hopkins, aware, Engineering, can, epistles, marriage, response, Karner, safe, leotard, arguments, informal, conceptualization, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\201.txt,"[orientation, earthbound, match, graham, distinct, Hopkins, Ino, cam, really, Engineering, can, targeting, SEXIST, Stuart, car, marriage, response, leotard, commandment, informal]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2010.txt,"[orientation, sail, earthbound, instances, match, Engineering, can, epistles, car, safe, Karner, enforce, biologically, files, Welcome, presidential, informal, said, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2011.txt,"[supposedly, cae, fault, While, Robbins, cam, really, can, targeting, cap, sunfish, car, enforce, independently, biologically, arguments, presidential, said, conceptualization, tends]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2012.txt,"[Mozumder, cbb, orientation, sail, earthbound, distinct, graham, Hopkins, Robbins, really, Engineering, targeting, SEXIST, marriage, Karner, files, arguments, said, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2013.txt,"[earthbound, cae, fault, distinct, really, aware, Engineering, SEXIST, epistles, cap, sunfish, response, files, independently, presidential, said, solntze, reposted, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2014.txt,"[earthbound, limited, cae, match, graham, Ino, really, aware, sunfish, marriage, response, Karner, leotard, biologically, independently, enforce, Welcome, presidential, commandment, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2015.txt,"[cbb, orientation, instances, match, graham, Ino, Robbins, really, targeting, marriage, response, leotard, biologically, enforce, files, Welcome, commandment, presidential, solntze, tends]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2016.txt,"[Mozumder, supposedly, cbb, earthbound, limited, match, fault, Ino, cam, can, Engineering, targeting, cap, SEXIST, marriage, biologically, enforce, solntze, reposted, tends]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2017.txt,"[Mozumder, orientation, sail, instances, cae, match, distinct, cam, Engineering, car, response, Karner, leotard, files, arguments, informal, said, conceptualization, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2018.txt,"[sail, earthbound, limited, instances, While, Ino, Robbins, cam, Engineering, epistles, sunfish, marriage, response, leotard, commandment, said, solntze, reposted, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2019.txt,"[orientation, cbb, limited, match, distinct, graham, Ino, cam, really, Engineering, can, targeting, cap, epistles, car, Karner, safe, biologically, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\202.txt,"[Mozumder, orientation, sail, cae, distinct, graham, Ino, Robbins, cam, targeting, cap, Stuart, sunfish, car, Karner, enforce, files, arguments, conceptualization, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2020.txt,"[Mozumder, orientation, earthbound, limited, cae, While, really, Engineering, targeting, SEXIST, Stuart, marriage, response, safe, files, arguments, Welcome, presidential, said, tends]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2021.txt,"[Mozumder, sail, instances, While, Robbins, cam, can, targeting, epistles, cap, Stuart, car, marriage, biologically, independently, commandment, said, informal, conceptualization, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2022.txt,"[supposedly, orientation, cbb, sail, graham, distinct, really, Engineering, can, targeting, sunfish, Karner, leotard, enforce, biologically, presidential, said, informal, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2023.txt,"[Mozumder, sail, limited, earthbound, instances, fault, Ino, Robbins, SEXIST, sunfish, response, files, biologically, Welcome, commandment, presidential, tends, reposted, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2024.txt,"[Mozumder, orientation, instances, earthbound, fault, cam, Engineering, targeting, epistles, cap, marriage, safe, Karner, leotard, files, enforce, biologically, presidential, informal, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2025.txt,"[cbb, supposedly, sail, cae, match, graham, distinct, fault, Robbins, really, cam, aware, epistles, SEXIST, safe, Karner, Welcome, arguments, presidential, said]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2026.txt,"[Mozumder, orientation, supposedly, earthbound, distinct, fault, Hopkins, Ino, Robbins, cam, Engineering, epistles, Stuart, sunfish, response, presidential, commandment, said, informal, conceptualization]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2027.txt,"[orientation, cbb, instances, earthbound, match, graham, distinct, Ino, Robbins, cam, targeting, SEXIST, sunfish, marriage, files, arguments, commandment, conceptualization, said, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2028.txt,"[Mozumder, orientation, cbb, sail, limited, fault, Ino, Hopkins, Robbins, cam, aware, SEXIST, epistles, Stuart, Welcome, arguments, commandment, conceptualization, said, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2029.txt,"[Mozumder, supposedly, limited, cae, graham, distinct, fault, Hopkins, While, Robbins, aware, targeting, sunfish, car, marriage, biologically, leotard, conceptualization, said, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\203.txt,"[limited, distinct, graham, Ino, Robbins, really, Engineering, can, targeting, epistles, cap, sunfish, Karner, leotard, arguments, presidential, said, solntze, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2030.txt,"[Mozumder, cbb, limited, cae, match, distinct, fault, While, aware, can, car, biologically, leotard, presidential, commandment, conceptualization, informal, solntze, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2031.txt,"[Mozumder, supposedly, limited, instances, cae, graham, distinct, Robbins, cam, can, Engineering, car, sunfish, Karner, biologically, leotard, Welcome, presidential, commandment, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2032.txt,"[Mozumder, cbb, sail, instances, fault, graham, While, Robbins, really, Engineering, can, targeting, sunfish, enforce, arguments, commandment, said, reposted, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2033.txt,"[supposedly, orientation, cbb, limited, earthbound, cae, graham, cam, Engineering, targeting, SEXIST, epistles, sunfish, car, Welcome, presidential, commandment, said, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2034.txt,"[supposedly, orientation, instances, earthbound, Ino, While, cam, can, targeting, epistles, cap, Stuart, response, safe, leotard, files, Welcome, solntze, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2035.txt,"[supposedly, fault, distinct, While, Ino, Engineering, cap, Stuart, response, Karner, safe, leotard, enforce, biologically, arguments, informal, said, solntze, tends, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2036.txt,"[Mozumder, cbb, sail, limited, fault, distinct, Hopkins, Robbins, really, Engineering, can, safe, leotard, independently, enforce, arguments, conceptualization, solntze, reposted, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2037.txt,"[orientation, limited, instances, match, Robbins, really, can, Engineering, targeting, epistles, cap, sunfish, response, leotard, independently, enforce, arguments, informal, tends, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2038.txt,"[cbb, sail, match, distinct, While, Hopkins, aware, Engineering, targeting, cap, car, sunfish, marriage, Karner, enforce, independently, arguments, informal, said, tends]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2039.txt,"[earthbound, limited, instances, cae, match, Hopkins, cam, can, targeting, cap, SEXIST, Stuart, marriage, leotard, files, Welcome, informal, said, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\204.txt,"[sail, instances, cae, match, distinct, Ino, Engineering, targeting, SEXIST, cap, Stuart, response, marriage, Karner, files, Welcome, commandment, said, conceptualization, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2040.txt,"[Mozumder, supposedly, sail, instances, cae, match, fault, Ino, cam, aware, epistles, SEXIST, car, marriage, safe, enforce, commandment, presidential, informal, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2041.txt,"[Mozumder, orientation, supposedly, cae, match, distinct, Ino, really, Engineering, epistles, Stuart, car, sunfish, response, marriage, independently, arguments, informal, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2042.txt,"[supposedly, cae, graham, fault, Robbins, really, cam, targeting, cap, Stuart, sunfish, Karner, safe, files, leotard, biologically, arguments, informal, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2043.txt,"[orientation, cbb, supposedly, sail, distinct, Hopkins, cam, aware, Engineering, cap, Stuart, car, enforce, Welcome, commandment, informal, conceptualization, tends, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2044.txt,"[Mozumder, orientation, cbb, cae, distinct, Hopkins, While, cam, aware, Engineering, targeting, SEXIST, Stuart, sunfish, response, safe, Karner, arguments, conceptualization, said]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2045.txt,"[sail, limited, cae, distinct, fault, graham, Ino, really, cam, aware, Engineering, SEXIST, marriage, response, safe, Karner, biologically, commandment, informal, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2046.txt,"[Mozumder, orientation, limited, instances, distinct, Robbins, really, Engineering, SEXIST, marriage, response, Karner, enforce, arguments, commandment, presidential, said, conceptualization, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2047.txt,"[supposedly, orientation, earthbound, cae, Ino, While, Robbins, really, cam, epistles, cap, car, Karner, safe, leotard, biologically, files, arguments, commandment, tends]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2048.txt,"[sail, limited, match, graham, Ino, Robbins, cam, really, aware, targeting, Stuart, files, independently, Welcome, presidential, informal, conceptualization, reposted, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2049.txt,"[Mozumder, limited, fault, While, cam, aware, targeting, Stuart, sunfish, car, response, safe, Karner, files, biologically, commandment, said, informal, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\205.txt,"[limited, fault, Ino, Robbins, really, aware, can, cap, sunfish, car, response, files, leotard, biologically, Welcome, arguments, said, tends, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2050.txt,"[cbb, instances, fault, Hopkins, While, really, cam, aware, targeting, cap, epistles, sunfish, safe, leotard, independently, files, commandment, conceptualization, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2051.txt,"[orientation, earthbound, cae, fault, While, really, aware, Engineering, targeting, epistles, marriage, response, Karner, enforce, biologically, files, arguments, presidential, conceptualization, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2052.txt,"[supposedly, cbb, sail, earthbound, limited, cae, match, distinct, fault, While, Robbins, cap, response, leotard, files, arguments, reposted, tends, greatest, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2053.txt,"[Mozumder, cbb, orientation, sail, cae, fault, distinct, Ino, really, cam, SEXIST, response, Karner, leotard, arguments, Welcome, informal, conceptualization, solntze, tends]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2054.txt,"[cbb, sail, limited, match, fault, graham, Robbins, really, cam, aware, can, targeting, epistles, car, safe, Karner, files, conceptualization, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2055.txt,"[Mozumder, sail, instances, graham, While, Robbins, targeting, epistles, sunfish, car, safe, leotard, enforce, biologically, Welcome, presidential, informal, reposted, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2056.txt,"[Mozumder, orientation, earthbound, graham, aware, Engineering, can, targeting, car, sunfish, marriage, response, safe, biologically, leotard, commandment, informal, conceptualization, solntze, tends]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2057.txt,"[Mozumder, earthbound, instances, cae, fault, cam, targeting, SEXIST, cap, Stuart, sunfish, leotard, enforce, Welcome, arguments, presidential, solntze, reposted, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2058.txt,"[orientation, sail, Ino, Hopkins, Robbins, cam, Engineering, SEXIST, epistles, Stuart, sunfish, Karner, files, independently, enforce, Welcome, commandment, informal, solntze, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2059.txt,"[supposedly, instances, fault, While, Ino, cam, Engineering, epistles, SEXIST, Stuart, car, sunfish, marriage, safe, Karner, enforce, independently, Welcome, commandment, conceptualization]"
F:\eclipse-workspace\VDERS\doc_generate_8000\206.txt,"[orientation, supposedly, earthbound, instances, match, graham, Hopkins, While, Ino, cam, aware, targeting, cap, epistles, response, marriage, files, leotard, said, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2060.txt,"[supposedly, orientation, While, Hopkins, really, aware, cap, Stuart, sunfish, car, response, Karner, enforce, biologically, leotard, files, arguments, presidential, informal, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2061.txt,"[Mozumder, supposedly, cbb, orientation, sail, limited, instances, fault, Hopkins, Ino, aware, Engineering, car, files, leotard, Welcome, arguments, informal, solntze, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2062.txt,"[orientation, cbb, earthbound, cae, fault, Ino, really, aware, Engineering, SEXIST, cap, sunfish, marriage, enforce, files, commandment, conceptualization, reposted, tends, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2063.txt,"[cbb, orientation, sail, cae, match, While, really, Engineering, epistles, car, marriage, leotard, enforce, Welcome, presidential, commandment, said, informal, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2064.txt,"[orientation, instances, cae, fault, aware, Engineering, targeting, cap, Stuart, car, sunfish, independently, files, biologically, enforce, presidential, commandment, informal, solntze, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2065.txt,"[Mozumder, orientation, match, distinct, Ino, Robbins, aware, Engineering, epistles, Stuart, car, marriage, response, Karner, leotard, enforce, files, arguments, commandment, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2066.txt,"[Mozumder, supposedly, sail, cae, fault, distinct, graham, Hopkins, Engineering, targeting, epistles, SEXIST, Stuart, car, response, marriage, Karner, informal, conceptualization, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2067.txt,"[cbb, orientation, limited, earthbound, graham, Hopkins, Ino, Robbins, really, cam, Engineering, SEXIST, Stuart, car, files, Welcome, said, conceptualization, informal, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2068.txt,"[Mozumder, cbb, earthbound, cae, match, graham, Ino, Hopkins, cam, aware, can, targeting, sunfish, marriage, biologically, files, independently, presidential, informal, Inc]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2069.txt,"[Mozumder, cbb, sail, earthbound, limited, fault, graham, distinct, Ino, cam, aware, can, SEXIST, car, files, arguments, informal, conceptualization, said, solntze]"
F:\eclipse-workspace\VDERS\doc_generate_8000\207.txt,"[supposedly, orientation, cbb, instances, graham, distinct, Ino, aware, Engineering, can, response, safe, Karner, Welcome, presidential, commandment, informal, said, solntze, tends]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2070.txt,"[Mozumder, sail, limited, earthbound, match, Ino, aware, Engineering, can, targeting, SEXIST, response, Karner, enforce, independently, leotard, arguments, conceptualization, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2071.txt,"[cbb, limited, instances, earthbound, graham, distinct, fault, Robbins, really, cam, Stuart, sunfish, response, safe, leotard, enforce, independently, presidential, conceptualization, reposted]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2072.txt,"[sail, limited, instances, While, Robbins, cam, Engineering, targeting, cap, SEXIST, Stuart, marriage, response, safe, arguments, commandment, conceptualization, solntze, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2073.txt,"[supposedly, instances, match, fault, Hopkins, can, SEXIST, cap, Karner, files, enforce, independently, biologically, Welcome, arguments, presidential, commandment, solntze, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2074.txt,"[orientation, earthbound, limited, instances, aware, can, targeting, SEXIST, cap, Stuart, response, marriage, leotard, files, enforce, independently, commandment, said, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2075.txt,"[cbb, earthbound, cae, distinct, Ino, cam, can, targeting, sunfish, car, response, independently, files, enforce, arguments, presidential, commandment, said, tends, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2076.txt,"[distinct, fault, Ino, cam, really, can, Engineering, SEXIST, epistles, response, files, leotard, Welcome, presidential, informal, conceptualization, solntze, tends, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2077.txt,"[limited, earthbound, instances, match, Hopkins, cam, aware, epistles, SEXIST, sunfish, marriage, response, Karner, files, leotard, enforce, arguments, said, reposted, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2078.txt,"[supposedly, limited, instances, earthbound, Hopkins, Ino, cam, Engineering, can, epistles, cap, car, marriage, Karner, files, Welcome, presidential, informal, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2079.txt,"[orientation, supposedly, cae, distinct, fault, Ino, cam, aware, can, targeting, epistles, SEXIST, sunfish, marriage, Karner, leotard, biologically, reposted, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\208.txt,"[orientation, cbb, instances, match, fault, Robbins, cam, aware, Stuart, car, sunfish, leotard, files, biologically, Welcome, arguments, commandment, tends, Inc, greatest]"
F:\eclipse-workspace\VDERS\doc_generate_8000\2080.txt,"[earthbound, cae, distinct, While, really, Engineering, SEXIST, epistles, sunfish, marriage, response, safe, independently, enforce, arguments, presidential, commandment, said, solntze, greatest]"
